genre,graph_path,feature_path,ytid,caption,tags,split
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00078.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00078.npy,NWL-P08eM-U,"A male vocalist sings this peppy rap. The tempo is medium fast with an enthusiastic and catchy guitar rhythm, drum stick clicks, congas, steady drumming and keyboard accompaniment. The song is simple, punchy; buoyant, youthful, animated, vibrant and has a catchy dance groove. This song is contemporary Hip-Hop/Rap.","['male singer', 'medium tempo', 'spirited', 'vibrant', 'buoyant', 'foreign language', 'punchy guitar rhythm', 'drum stick clicks', 'disco rap', 'punchy', 'guitar accompaniment', 'steady drumming', 'congas', 'keyboard harmony', 'energetic', 'rap', 'hip-hop', 'pop rap', 'youthful', 'spirited', 'animated', 'dance groove', 'vibrant', 'punchy guitar rhythms drum stick clicks', 'rhythmic patter']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00011.npy,IGyDtKAU1u8,"This is a jazz music piece. It is an instrumental piece. The saxophone and the trumpet are playing the melody. The piano, the electric guitar and the bass guitar are accompanying them in the background. The tempo is slow. The atmosphere is chill. This piece could be playing in the background at a coffee shop.","['jazz music', 'instrumental', 'saxophone', 'trumpet', 'electric guitar', 'piano', 'bass guitar', 'acoustic drums', 'slow tempo', 'chill']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00032.npy,wXmIm6Bq3Tc,The music features a mix between jazz and soul music. The instrumental is easygoing and fun. A male singer with a seductive and appealing voice sings a fun melody. A saxophone plays a melody in the background that adds texture to the instrumental. The music is a live recording of a performance.,"['jazz fusion', 'r&b/soul', 'easygoing', 'appealing male vocals', 'seductive saxophone', 'mid tempo', 'fun', 'jazzy drum kit', 'live music']",train
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00024.npy,PBMfPDei93s,"A female singer sings this passionate melody backed up by singers in vocal harmony. The tempo is slow with a strong bass line, steady percussive rhythm and keyboard accompaniment. The song is emotional and spirited. The song is a modern hip hop hit.","['female singer', 'hip hop music', 'backup singers', 'modern hip hop hits', 'slow tempo', 'groovy bass line', 'steady percussive rhythm', 'keyboard accompaniment', 'story telling', 'emotional', 'motivational', 'inspiring', 'groovy rhythm', 'hip hop dance music', 'emotional', 'romantic', 'love song', 'high spirits', 'self discovery']",train
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00028.npy,uTfLf1Y8hhM,A female voice is singing soulfully. She gets support from several backing vocals singing harmonies along. A tambourine is holding the rhythm along with a bassline and a e-guitar giving the song a reggae feeling. This song may be playing in a car. This is an amateur recording.,"['r&b/reggae/soul', 'female soul voice', 'backing voices', 'tambourine', 'e-bass', 'e-guitar', 'medium to uptempo', 'relaxing vibe']",train
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00088.npy,V5xL8hLFY58,"The Country Blues song features a flat male vocal singing over acoustic guitar melody, accordion and a sustained brass section melody. It sounds very noisy, vintage and therefore nostalgic and sentimental - like something you would hear in an old movie.","['country blues', 'noisy', 'vintage', 'low quality', 'nostalgic', 'mono', 'flat male vocal', 'acoustic guitar melody', 'accordion melody', 'sustained brass section', 'nostalgic', 'sentimental']",train
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00043.npy,LfvdxSBCtFE,This is an 80s electronic music piece. The rhythmic background consists of a disco electronic drum beat with frequent tom fills. There is a keyboard playing the main tune while a bass and an evolving synth are in the background. The atmosphere of this piece is groovy. This piece could be used at retro-themed nightclubs and parties. It could also be used in the soundtrack of an 80s movie or a TV show.,"['electronic', 'jazz-funk', 'disco', 'electronic drums', 'keyboards', 'bass', 'evolving', '80s', 'danceable', 'groovy', 'retro', 'old-fashioned']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00010.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00010.npy,KjMRf4egAyA,A female singer sings this soulful melody. The song is slow tempo with a guitar playing a subtle bass line and no other instrumentation. The song is romantic and emotional. The song is soul music with jazz and black gospel influences. The audio quality is poor as it is recorded casually at home.,"['female singer', 'soulful singing', 'guitar bass line', 'slow tempo', 'home video', 'ambient room noises', 'poor audio quality', 'jazz music', 'no percussion instruments', 'subtle bass line', 'emotional', 'romantic', 'love song', 'vocal vibrato', 'soul music', 'black gospel influences', 'guitar accompaniment', 'passionate', 'madly in love', 'together forever']",train
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00006.npy,fEfe8jznp5Q,This recording is full of digital game noises along with short instrumentation sounds. Then a country song starts to play a composition in a very bad quality along with duck sounds. Nature sounds like water and birds chirping can be noticed. This recording is of poor audio quality and may be playing for a simple videogame.,"['cinematic', 'background sounds', 'gamesounds', 'amateur recording', 'uplifting']",train
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00033.npy,9Tl2l3bsLpE,People are playing the same groove on a lot of percussive instruments. In the background you can hear shakers. Someone is strumming chords with an effect on an e-guitar and someone is playing fill-ins on acoustic drums. This song may be playing at a local live concert from a music school.,"['amateur recording', 'reggae', 'shaker', 'bongos', 'djembe', 'congas', 'bongos', 'acoustic drums', 'e-guitar', 'medium to uptempo']",train
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00006.npy,Mv90uA0tmgc,This is a video game theme in the style of jazz music. There is a male vocalist singing gibberish while imitating a brass instrument. The vibraphone is playing the main melody. There is a piano playing chords in a syncopated manner. The bass guitar is playing a groovy bass line. The rhythmic background consists of an acoustic jazz drum beat. The atmosphere is dreamy and cheerful. This piece could be playing in the soundtrack of an animation movie during a dream sequence.,"['video game theme', 'jazz', 'male vocal', 'gibberish singing', 'vibraphone', 'piano', 'upright bass', 'acoustic jazz drums', 'dreamy', 'complex', 'cheerful']",train
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00039.npy,L2-EGNKzUAQ,"The Pop song features a passionate male vocal, alongside wide harmonizing background vocals, singing over clapping, shimmering cymbals, groovy bass and soft kick hits. It sounds addictive, happy and joyful.","['pop', 'passionate male vocal', 'wide harmonizing background vocals', 'clapping', 'shimmering cymbals', 'groovy bass', 'soft kick hits', 'addictive', 'happy', 'joyful']",train
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00031.npy,KnZeEWVHaLc,"The low quality recording features a metallic scraping sound effect, soft scratching sound effect, water leaking sound effect, breathy flute melody and birds chirping sound effects. It sounds relaxing and calming.","['low quality', 'metallic scraping sound effect', 'soft scratching sound effect', 'water leaking sound effect', 'breathy flute melody', 'birds chirping sound effect', 'relaxing', 'calming']",train
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00030.npy,ZM0imDMXuw8,An acoustic drum is playing a groove that is not strongly connected to reggae rhythm. A e-bass and piano-keys are bringing the typical reggae backbeat while another synth sound is playing short plucks as a melody. The male voice is singing in a reggae-fashion and in a higher key. In the background you can hear a big organ sound coming in and playing along with the melody. The elements are spread along the speakers. This song may be playing with speakers riding on your bike.,"['reggae', 'acoustic drums', 'e-bass', 'keys', 'synth pluck sound', 'organ', 'male voices singing', 'higher register', 'medium tempo', 'uplifting energy']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00055.npy,OdLCoLVRCmk,This jazz song features a saxophone solo. This is accompanied by percussion playing at a fast tempo. The overall tempo of this song is moderate. The double bass plays on the off beats. A piano plays jazz chords in the background. There are no voices in this song. This song can be played in a luxury bar.,"['jazz song', 'saxophone song', 'no voices', 'piano', 'fast paced drums', 'double bass', 'moderate tempo song']",train
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00040.npy,jtwRKyQ8-lg,This is a hip-hop/dancehall music piece. There is a repeating female vocal sample in the lead. The piano is playing the chords of the song. There is a groovy bass guitar in the background. The rhythm is provided by an acoustic drum beat with a lot of rhythmic sound effects applied to give it more of a swing feel. The atmosphere of the piece is chill and urban. This piece could be the opening theme of a sit-com taking place in the big city.,"['hip-hop', 'dancehall', 'female vocal sample', 'piano', 'bass guitar', 'acoustic drums', 'rhythmic effects', 'chill', 'groovy', 'urban']",train
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00050.npy,52GYcHTcCgs,The male voice is singing/talking over an electric bass playing a harmonic bassline while the acoustic drums is playing a light groove almost just on the lightly open hi hat and some kick hits. This song may be playing at a musician's bar.,"['pop/rock', 'e-bass', 'acoustic guitar', 'male mid range voice singing/talking', 'medium tempo']",train
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00074.npy,8iPpgyEh8WM,"This is a modern classical instrumental piece. The melody is played by an orchestra with the strings section as the lead, the piano playing an arpeggio and the bass guitar carrying the background. There is a light percussive element resembling a tambourine keeping the rhythmic background. The piece has a melodic, story-telling mood to it which would make it the perfect choice to use in a movie soundtrack, especially a romantic movie.","['instrumental', 'orchestra', 'strings', 'piano', 'bass guitar', 'percussion', 'story-telling mood', 'melodic', 'romance']",train
