split,genre,graph_path,feature_path,ytid,start_s,end_s,caption,tags,mood
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00040.npy,f5eMUCSZCjc,90,100,"The low quality recording features a metal song that consists of wide aggressive, distorted electric guitars, distorted bass, clean electric guitar solo melody, energetic crash cymbals, punchy snare, double pedal kick and throaty male vocal talking and screaming over it. There are some energetic snare rolls that serve as a breakbeat and transition to the next section. It sounds energetic, aggressive and manic. Putting the vocal so low in the mix, makes it a low quality sound.","['low quality', 'metal', 'wide aggressive distorted electric guitars', 'solo clean electric guitar melody', 'distorted bass guitar', 'throaty male vocal', 'energetic crash cymbals', 'punchy snare', 'snare rolls', 'double pedal kick', 'energetic', 'manic', 'aggressive']",energetic
train,pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00074.npy,gBuLpP4klvI,30,40,"A female vocalist sings this chirpy song. The tempo is medium with a melodic electric guitar harmony, acoustic guitar lead, sprightly drumming, funky bass lines and peppy backup. The song is youthful, perky, cheerful, vivacious ,bubbly and in a foreign language.This song is teen pop/ Pop.","['female singer', 'medium tempo', 'foreign language', 'electric guitar harmony', 'funky bass lines', 'acoustic guitar lead', 'enthusiastic drumming', 'vocal harmony', 'youthful', 'pleasant melody', 'simple', 'fresh', 'happy', 'perky', 'cheerful', 'vivacious', 'buoyant', 'peppy', 'pop song', 'teen pop']",happy
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00006.npy,XdxTZ4-sJvY,260,270,"This heavy metal song features a distortion guitar playing palm muted power chords using mostly down strokes. The bass plays the root note of the chord using the same rhythm pattern. The percussion plays the hi-hat in a continuous pattern and the kick on the first count of the bar. On the third bar, the distortion guitar plays one chord without palm muting. This song can be played at the introduction of a video game. This song has no voices. This is an instrumental song. The mood of this song is aggressive.","['heavy metal song', 'distortion guitar', 'simple percussion', 'no voices', 'instrumental', 'bass', 'moderate tempo', 'aggressive song']",energetic
train,blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00073.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00073.npy,AjLuenrAsbE,30,40,An acoustic drum is playing a 3/3 groove along with a bass. Two e-guitars are playing melodie while one of the e-guitars is highly distorted and takes the lead with a loud and wild melody in the higher register. This song may be playing in a bar.,"['bluesrock', 'e-guitars', 'e-bass', 'acoustic drums', 'slow tempo']",calm
train,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00071.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00071.npy,sEIn8YYD9jw,170,180,"This song features a harmonica playing the main melody. This is accompanied by percussion playing a simple beat with the focus on the snare. The bass plays the root note of the chord. Due to the low quality of the audio, the other instruments cannot be heard. T.","['jazz song', 'pop', 'harmonica', 'jazz percussion', 'no voices', 'instrumental', 'amateur recording', 'bass', 'slow tempo']",calm
train,classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00041.npy,LaeRCg-NdeY,240,250,"The low quality recording features a cover of a classical song and it consists of a saxophone solo melody playing over a groovy piano melody. At the very end of the loop, there is an applause. It sounds easygoing, passionate and the recording is noisy and in mono.","['low quality', 'mono', 'noisy', 'applause', 'saxophone melody', 'groovy piano melody', 'classical', 'cover']",romantic
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00083.npy,vOU-qA25xNM,260,270,"The low quality recording features a ceramic bowl tone getting progressively louder, while there are some metallic ball impacts in the background. The recording is a bit noisy.","['low quality', 'noisy', 'ceramic bowl tone', 'metallic ball impact', 'loud', 'calming']",calm
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00054.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00054.npy,d6w3d9S1LVM,210,220,"This is a metalcore/post-hardcore music piece. There is a male vocal singing using the vocal fry technique. A distant piano melody can be heard. There is an electronic drum beat with a heavy reverb effect. Later on, a string sound starts playing and adds texture to the melodic background. The atmosphere is dramatic and rebellious. This piece can be used in the soundtrack of a teenage drama movie, especially where one of the characters is experiencing a breaking point.","['metalcore', 'post-hardcore', 'male vocal', 'vocal fry', 'piano', 'electronic drums', 'strings sound', 'dramatic', 'loud', 'rebellious', 'gothic']",neutral
train,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00075.npy,374R7te0ra0,30,40,"The Hip Hop song features a flat male vocal rapping over repetitive, echoing piano melody, claps and punchy kick hits. At the very beginning of the loop, there are stuttering hi hats, sustained synth bass and filtered, pitched up female chant playing. It sounds groovy and addictive - thanks to the way rappers are rapping.","['hip hop', 'punchy kick', 'flat male vocal', 'repetitive echoing piano melody', 'claps', 'stuttering hi hats', 'filtered pitched up female chant', 'addictive', 'groovy', 'sustained synth bass']",energetic
train,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00099.npy,LnczSOwV9Ds,30,40,"The song is an instrumental. The tempo is medium with subtle jazz drumming, keyboard accompaniment, groovy bass line and an electric guitar playing lead. The song is relaxing and groovy. The song is a live jazz instrumental performance with poor audio quality.","['live performance', 'instrumental music', 'jazz festival', 'jam session', 'improvisation', 'fun', 'funk jazz', 'groovy bass line', 'keyboard accompaniment', 'guitar playing', 'subtle jazz drumming', 'emotional', 'playful', 'causal', 'relaxing', 'jazz music', 'poor audio quality', 'memdium tempo', 'drum brush hits']",calm
train,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00087.npy,GwTXkfuc5v8,30,40,"A male vocalist sings this HIp-hop. The tempo is medium with subdued keyboard accompaniment, slick drumming, boomy bass drops, synthesised arrangements and vocal backup. The song is youthful; enthusiastic, passionate, insistent, repetitive,  groovy,rhythmic chanting with a dance groove. This song is Contemporary Hip-Hop/Rap.","['male vocalist', 'medium tempo', 'rap', 'raper', 'vocal riff', 'reverb', 'syncopated background harmony', 'hip-hop', 'pop rap', 'rhythmic patter', 'boomy bass lines', 'slick drumming', 'drum machine', 'digital drums', 'rhythmic', 'chanting', 'repetitive', 'passionate', 'insistent', 'keyboard accompaniment', 'synthesiser arrangements', 'electronic music', 'groovy', 'dance music', 'trap', 'trippy', 'youthful', 'female vocal backup']",romantic
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00095.npy,rJZgUpzqAyY,70,80,An e-bass is playing a bluesy bassline along with acoustic drums with a slightly open hihat. An electric piano/organ is playing one short chord as a rhythmic element adding reggae vibes along with a e-guitar strumming fast chords on the offbeat. The guitar is running through a chorus effect. The male voices are singing a simple melody. This song may be playing at a live concert before a sports-event.,"['skarock', 'acoustic drums', 'e-bass', 'electric piano', 'e-guitar', 'male voices singing', 'amateur recording', 'fast tempo', 'uplifting mood']",energetic
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00076.npy,u_TfWvyYY0Y,30,40,"This instrumental is a Heavy Metal instrumental. The tempo is fast with hard hitting drumming, furious and vigorous amplified keyboard playing a harmony, electric bass guitar and electric guitar accompaniment. The music is intense, grim, compelling, passionate, powerful and harmonious. The vibe of the music is serious, sinister, grim and steely. This is used in Hard Rock/Heavy Metal.","['instrumental', 'hard rock', 'heavy metal', 'intense keyboard', 'electronic guitar lead', 'amplified guitar harmony', 'grim', 'intense', 'rock music', 'distorted guitars', 'emphatic rhythm', 'dense bass lines', 'powerful', 'emphatic', 'compelling', 'hard hitting  drums']",energetic
train,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00083.npy,XalMIYYgHt0,130,140,This song contains an acoustic piano playing a jazzy melody and chords along to a very light acoustic drum playing with brushes. An upright bass is playing its own line. On top of that a female voice is singing in a higher key and with a little reverb on her voice. This song may be playing at a jazz festival.,"['loungejazz', 'upright bass', 'acoustic piano', 'acoustic drums', 'female voice singing', 'higher key', 'slow tempo']",calm
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00036.npy,Gow0TlxIx7U,220,230,Someone is playing an acoustic guitar strumming chords on the backbeat while someone is holding the rhythm with a shaker and a percussion in the background. This song may be playing while having a jam session with your friends.,"['reggae/pop', 'amateur recording', 'acoustic guitar', 'shaker', 'percussion', 'medium tempo']",neutral
train,pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00037.npy,6sWVG6GyJBU,110,120,This song contains a piano playing a melody in the mid range and also in the higher register. A flute is adding another melody in the mid range. A digital drum is holding a simple groove before dropping out completely. A male voice is softly rapping/talking in the mid range then another male with an effect takes over singing in a higher pitch. In the background you can hear strings underlaying chords. This song may be playing with headphones daydreaming.,"['pop', 'piano', 'strings', 'digital drums', 'digital flute', 'male voices singing/rapping', 'romantic', 'sensitive', 'medium tempo']",romantic
train,blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00060.npy,Jcd63Ev7JXA,30,40,"Due to the sound quality and background cheering it can be assumed that this is a phone recorded audiofile. A male loud voice is singing a gospel song through a microphone that is overdriving through the speakers: He is accompanied by a tambourine, clapping and cheering from people while acoustic drums are backing him up. In the background you can hear an e-bass playing some licks as fill-ins. This song could be played in a gospel church or a disney movie.","['gospel/blues', 'tambourine', 'solo male singer', 'voices cheering', 'acoustic drums', 'clapping', 'e-bass', 'amateur production', 'loud', 'uplifting mood']",happy
